Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Timestamp,,,,,
2012-01-03,14.621429443359375,14.73214340209961,14.60714340209961,12.375389099121094,302220800
2012-01-04,14.64285659790039,14.8100004196167,14.617142677307129,12.441895484924316,260022000
2012-01-05,14.819643020629883,14.948213577270508,14.738213539123535,12.580023765563965,271269600
2012-01-06,14.991786003112793,15.098214149475098,14.972143173217773,12.711538314819336,318292800
2012-01-09,15.196429252624512,15.276785850524902,15.048213958740234,12.69137191772461,394024400
2012-01-10,15.211071014404297,15.214285850524902,15.053570747375488,12.736817359924316,258196400
2012-01-11,15.09571361541748,15.101785659790039,14.975357055664062,12.716053009033203,215084800
2012-01-12,15.081428527832031,15.103570938110352,14.95535659790039,12.68114185333252,212587200
2012-01-13,14.989286422729492,15.016071319580078,14.952142715454102,12.63359260559082,226021600
2012-01-17,15.149999618530273,15.213929176330566,15.105713844299316,12.78075122833252,242897200
2012-01-18,15.248571395874023,15.338213920593262,15.225000381469727,12.913464546203613,276791200
2012-01-19,15.362500190734863,15.406070709228516,15.232500076293945,12.872538566589355,261738400
2012-01-20,15.267499923706055,15.26785659790039,14.991070747375488,12.648337364196777,413974400
2012-01-23,15.095356941223145,15.301786422729492,15.08214282989502,12.8623046875,306062400
2012-01-24,15.182143211364746,15.182143211364746,14.983928680419922,12.651647567749023,547638000
2012-01-25,16.229999542236328,16.230356216430664,15.84749984741211,13.441606521606445,958314000
2012-01-26,16.01285743713379,16.028213500976562,15.82642936706543,13.380518913269043,323985200
2012-01-27,15.869285583496094,16.01714324951172,15.848929405212402,13.460264205932617,299709200
2012-01-30,15.918213844299316,16.21071434020996,15.90678596496582,13.632699966430664,379341200
2012-01-31,16.27107048034668,16.365713119506836,16.18107032775879,13.737128257751465,391683600
2012-02-01,16.37178611755371,16.392499923706055,16.269643783569336,13.728397369384766,270046000
2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,13.696196556091309,186796400
2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,13.83342456817627,286599600
2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,13.962526321411133,249412800
2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,14.108785629272461,316223600
2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,14.34501838684082,407890000
2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,14.841264724731445,884214800
2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,14.848785400390625,631302000
2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,15.125044822692871,517216000
2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,15.33148193359375,460398400
2012-02-15,18.36642837524414,18.796070098876953,17.746070861816406,14.976675033569336,1506120000
2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,15.113306045532227,944552000
2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,15.110599517822266,535805200
2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,15.493684768676758,605595200
2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,15.43921947479248,483302400
2012-02-23,18.395713806152344,18.493928909301758,18.196428298950195,15.540037155151367,568027600
2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,15.721200942993164,415072000
2012-02-27,18.618213653564453,18.875,18.43857192993164,15.822010040283203,547582000
2012-02-28,18.855714797973633,19.12178611755371,18.780357360839844,16.112417221069336,600387200
2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,16.32396697998047,952011200
2012-03-01,19.577499389648438,19.578929901123047,19.241785049438477,16.38506507873535,683270000
2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,16.406423568725586,431712400
2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,16.044700622558594,809124400
2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,15.957432746887207,810238800
2012-03-07,19.171428680419922,19.20642852783203,18.689285278320312,15.970367431640625,798520800
2012-03-08,19.096071243286133,19.392499923706055,19.00428581237793,16.3104305267334,516457200
2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,16.406124114990234,418919200
2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,16.61166763305664,407282400
2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,17.096174240112305,690855200
2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,17.742589950561523,1418844000
2012-03-15,21.414642333984375,21.42892837524414,20.662500381469727,17.621606826782227,1159718000
2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,17.621910095214844,825487600
2012-03-19,21.370357513427734,21.491785049438477,21.037500381469727,18.08925437927246,901236000
2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,18.235517501831055,816662000
2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,18.131397247314453,644042000
2012-03-22,21.349285125732422,21.58928680419922,21.26892852783203,18.036300659179688,623870800
2012-03-23,21.44607162475586,21.492856979370117,21.22857093811035,17.937288284301758,430488800
2012-03-26,21.421070098876953,21.683929443359375,21.259286880493164,18.266210556030273,595742000
2012-03-27,21.6492862701416,22.010000228881836,21.645000457763672,18.49191665649414,607129600
2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,18.58641242980957,655460400
2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,18.35288429260254,608238400
2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,18.042617797851562,731038000
2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,18.616802215576172,598351600
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,18.938505172729492,834559600
2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,18.787734985351562,572980800
2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,19.0697078704834,641298000
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,19.14645004272461,597536800
2012-04-10,22.854642868041992,23.0,22.35714340209961,18.91202163696289,889725200
2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,18.844606399536133,696614800
2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,18.741397857666016,614336800
2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,18.213546752929688,859644800
2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,17.45819854736328,1050786800
2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,18.348064422607422,1025528000
2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,18.307132720947266,954531200
2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,17.678190231323242,834719200
2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,17.243032455444336,1030985200
2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,17.20450782775879,966529200
2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,16.860836029052734,1076149200
2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,18.357093811035156,905777600
2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,18.28787612915039,536068400
2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,18.146440505981445,406722400
2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,17.574058532714844,506144800
2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,17.51838493347168,610999200
2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,17.634244918823242,427389200
2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,17.50905418395996,390549600
2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,17.010400772094727,529992400
2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,17.1377010345459,460118400
2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,17.09858512878418,497252000
2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,17.12867546081543,480704000
2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,17.16899871826172,333200000
2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,17.054346084594727,399546000
2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,16.798847198486328,352626400
2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,16.646875381469727,476336000
2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,16.433509826660156,560896000
2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,15.95322036743164,717220000
2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,15.961037635803223,732292400
2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,16.890933990478516,631106000
2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,16.761228561401367,694870400
2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,17.17020034790039,584897600
2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,17.01250648498535,496230000
2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,16.92132568359375,328507200
2012-05-29,20.389286041259766,20.5,20.18964385986328,17.221662521362305,380508800
2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,17.42930793762207,529429600
2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,17.385971069335938,491674400
2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,16.882205963134766,520987600
2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,16.981515884399414,556995600
2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,16.937576293945312,388214400
2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,17.197290420532227,401455600
2012-06-07,20.61750030517578,20.61857032775879,20.375,17.20511245727539,379766800
2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,17.463918685913086,347516400
2012-06-11,20.989999771118164,21.01785659790039,20.379642486572266,17.18855094909668,591264800
2012-06-12,20.516429901123047,20.593570709228516,20.239286422729492,17.338722229003906,435380400
2012-06-13,20.518571853637695,20.65999984741211,20.37071418762207,17.21835708618164,293580000
2012-06-14,20.40142822265625,20.48214340209961,20.259286880493164,17.199392318725586,345573200
2012-06-15,20.39285659790039,20.52214241027832,20.3410701751709,17.277637481689453,335255200
2012-06-18,20.391429901123047,20.996070861816406,20.370357513427734,17.62822723388672,440412000
2012-06-19,20.83571434020996,21.071428298950195,20.825000762939453,17.67728614807129,361404400
2012-06-20,21.00749969482422,21.04464340209961,20.742856979370117,17.627031326293945,358943200
2012-06-21,20.908571243286133,21.007856369018555,20.62285614013672,17.384166717529297,326351200
2012-06-22,20.68000030517578,20.792499542236328,20.55071449279785,17.517484664916992,284471600
2012-06-25,20.617856979370117,20.707143783569336,20.370357513427734,17.176523208618164,304382400
2012-06-26,20.40464210510254,20.517499923706055,20.26178550720215,17.214441299438477,276536400
2012-06-27,20.53571319580078,20.597856521606445,20.42571449279785,17.288774490356445,202997200
2012-06-28,20.416786193847656,20.5,20.20035743713379,17.1247615814209,282836400
