Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Timestamp,,,,,
2005-01-03,1.1567859649658203,1.1626789569854736,1.1178569793701172,0.9523123502731323,691992000
2005-01-04,1.1391069889068604,1.1691069602966309,1.1244640350341797,0.9620928764343262,1096810400
2005-01-05,1.1510709524154663,1.1651790142059326,1.1437499523162842,0.9705186486244202,680433600
2005-01-06,1.1548210382461548,1.159106969833374,1.1308929920196533,0.9712709188461304,705555200
2005-01-07,1.160714030265808,1.2433929443359375,1.15625,1.0419906377792358,2227450400
2005-01-10,1.2469639778137207,1.2625000476837158,1.2121429443359375,1.0376275777816772,1725309600
2005-01-11,1.21875,1.2348209619522095,1.1453570127487183,0.9714211821556091,2611627200
2005-01-12,1.1687500476837158,1.176785945892334,1.130357027053833,0.9849637150764465,1919702400
2005-01-13,1.316249966621399,1.3289289474487305,1.2451790571212769,1.0502668619155884,3164716800
2005-01-14,1.254464030265808,1.2807140350341797,1.235535979270935,1.0562851428985596,1770742400
2005-01-18,1.2473210096359253,1.2625000476837158,1.2098209857940674,1.0630563497543335,1006460000
2005-01-19,1.2587499618530273,1.2760709524154663,1.245535969734192,1.0514699220657349,751895200
2005-01-20,1.243749976158142,1.2726789712905884,1.2405359745025635,1.060197114944458,914922400
2005-01-21,1.2733930349349976,1.2785710096359253,1.25,1.060648798942566,911332800
2005-01-24,1.2675000429153442,1.2817859649658203,1.2598210573196411,1.064711332321167,841629600
2005-01-25,1.2744640111923218,1.3007140159606934,1.266785979270935,1.0841219425201416,969231200
2005-01-26,1.2975000143051147,1.2991069555282593,1.2717859745025635,1.087132215499878,739496800
2005-01-27,1.2885710000991821,1.3021429777145386,1.2776789665222168,1.0929992198944092,496227200
2005-01-28,1.2967859506607056,1.3210710287094116,1.2935709953308105,1.1131618022918701,801612000
2005-01-31,1.331786036491394,1.3908929824829102,1.3305360078811646,1.1570987701416016,1681097600
2005-02-01,1.375892996788025,1.3887499570846558,1.3674999475479126,1.1665784120559692,678395200
2005-02-02,1.3919639587402344,1.4269640445709229,1.3873209953308105,1.1981761455535889,1020062400
2005-02-03,1.412500023841858,1.4183930158615112,1.3808929920196533,1.1707912683486938,731651200
2005-02-04,1.3905359506607056,1.4094640016555786,1.3844640254974365,1.1862891912460327,563556000
2005-02-07,1.4094640016555786,1.416964054107666,1.3839290142059326,1.1877942085266113,524456800
2005-02-08,1.4119640588760376,1.4532140493392944,1.4069639444351196,1.2172861099243164,890019200
2005-02-09,1.4471429586410522,1.4641070365905762,1.394642949104309,1.1847847700119019,1191456000
2005-02-10,1.4057140350341797,1.4157140254974365,1.3689290285110474,1.1790670156478882,1093019200
2005-02-11,1.426071047782898,1.4600000381469727,1.4096430540084839,1.221950888633728,1201054400
2005-02-14,1.4773210287094116,1.5141069889068604,1.4651789665222168,1.2734109163284302,1271463200
2005-02-15,1.5475000143051147,1.5907139778137207,1.535714030265808,1.3302874565124512,2312217600
2005-02-16,1.574107050895691,1.6107139587402344,1.5598210096359253,1.3561677932739258,1639243200
2005-02-17,1.618749976158142,1.6228569746017456,1.561607003211975,1.321259617805481,1518473600
2005-02-18,1.5667860507965088,1.5689289569854736,1.5401790142059326,1.3062129020690918,1163254400
2005-02-22,1.5410710573196411,1.5767860412597656,1.523036003112793,1.283341884613037,1219293600
2005-02-23,1.548570990562439,1.5794639587402344,1.5276789665222168,1.327579379081726,1345181600
2005-02-24,1.5800000429153442,1.5948209762573242,1.5666069984436035,1.3381118774414062,1519028000
2005-02-25,1.6003570556640625,1.6055359840393066,1.5748209953308105,1.3390144109725952,915510400
2005-02-28,1.5957139730453491,1.6121430397033691,1.5700000524520874,1.349998950958252,651610400
2005-03-01,1.6067860126495361,1.611070990562439,1.5771429538726807,1.3391655683517456,468188000
2005-03-02,1.5803569555282593,1.6032140254974365,1.5742859840393066,1.327729344367981,458161200
2005-03-03,1.584643006324768,1.5860710144042969,1.4721430540084839,1.2576115131378174,1411653600
2005-03-04,1.5271430015563965,1.5360709428787231,1.494642972946167,1.2883071899414062,756618800
2005-03-07,1.5285710096359253,1.5446430444717407,1.5125000476837158,1.2865016460418701,450632000
2005-03-08,1.4964289665222168,1.5057140588760376,1.432142972946167,1.2196934223175049,1021451200
2005-03-09,1.4157140254974365,1.4385709762573242,1.3867859840393066,1.1841827630996704,1322465200
2005-03-10,1.4117859601974487,1.4378570318222046,1.3964289426803589,1.198628306388855,777109200
2005-03-11,1.4360710382461548,1.4496430158615112,1.4214290380477905,1.2118680477142334,632830800
2005-03-14,1.4471429586410522,1.456786036491394,1.4114290475845337,1.2133735418319702,605385200
2005-03-15,1.451429009437561,1.4692859649658203,1.4375,1.2326338291168213,508608800
2005-03-16,1.4717860221862793,1.511070966720581,1.4564290046691895,1.239254355430603,697813200
2005-03-17,1.483214020729065,1.5314290523529053,1.4757139682769775,1.271454930305481,801920000
2005-03-18,1.5475000143051147,1.551429033279419,1.5178569555282593,1.2928212881088257,940150400
2005-03-21,1.5460710525512695,1.5703569650650024,1.5307140350341797,1.3150898218154907,541128000
2005-03-22,1.5610710382461548,1.5700000524520874,1.5242860317230225,1.2889093160629272,551415200
2005-03-23,1.5160709619522095,1.5499999523162842,1.5007139444351196,1.280482530593872,609823200
2005-03-24,1.5325000286102295,1.535714030265808,1.5178569555282593,1.278977632522583,352704800
2005-03-28,1.526785969734192,1.5342860221862793,1.516785979270935,1.2798811197280884,275410800
2005-03-29,1.5199999809265137,1.5296430587768555,1.4821430444717407,1.256407380104065,461356000
2005-03-30,1.502500057220459,1.5285710096359253,1.4935710430145264,1.2880053520202637,394959600
2005-03-31,1.5160709619522095,1.5185710191726685,1.4853570461273193,1.254000186920166,636134800
2005-04-01,1.5032140016555786,1.5064289569854736,1.448928952217102,1.2305269241333008,641284000
2005-04-04,1.4639290571212769,1.4753570556640625,1.4342859983444214,1.2365458011627197,580014400
2005-04-05,1.4721430540084839,1.5085710287094116,1.4674999713897705,1.2606205940246582,556239600
2005-04-06,1.5142860412597656,1.5289289951324463,1.505357027053833,1.273862361907959,414825600
2005-04-07,1.5117859840393066,1.5625,1.5089290142059326,1.3108769655227661,506987600
2005-04-08,1.5607140064239502,1.587499976158142,1.5549999475479126,1.3162941932678223,649950000
2005-04-11,1.5767860412597656,1.5803569555282593,1.4967859983444214,1.2615233659744263,821662800
2005-04-12,1.5175000429153442,1.5425000190734863,1.5003570318222046,1.2837923765182495,981061200
2005-04-13,1.5339289903640747,1.5353569984436035,1.4424999952316284,1.2350413799285889,1371946800
2005-04-14,1.386070966720581,1.4128570556640625,1.3157140016555786,1.121287226676941,2753192400
2005-04-15,1.3078570365905762,1.3303569555282593,1.2599999904632568,1.0638086795806885,1728087200
2005-04-18,1.25,1.2964290380477905,1.214285969734192,1.0719341039657593,1327177600
2005-04-19,1.307142972946167,1.3371429443359375,1.2810709476470947,1.116172194480896,1081642800
2005-04-20,1.3450000286102295,1.3478569984436035,1.2657140493392944,1.0686229467391968,945131600
2005-04-21,1.2999999523162842,1.3289289474487305,1.282142996788025,1.1188799142837524,759592400
2005-04-22,1.3157140016555786,1.3214290142059326,1.2464289665222168,1.0683228969573975,839129200
2005-04-25,1.3032139539718628,1.3221429586410522,1.2896430492401123,1.1128610372543335,746460400
2005-04-26,1.3135709762573242,1.3396430015563965,1.2899999618530273,1.0890874862670898,810507600
2005-04-27,1.2817859649658203,1.298570990562439,1.2682139873504639,1.0818653106689453,613888800
2005-04-28,1.2960710525512695,1.2978570461273193,1.2585710287094116,1.0695265531539917,575106000
2005-04-29,1.2910710573196411,1.2939289808273315,1.2578569650650024,1.0851752758026123,671630400
2005-05-02,1.293213963508606,1.3089289665222168,1.2864290475845337,1.0963094234466553,465920000
2005-05-03,1.2999999523162842,1.3121429681777954,1.2867859601974487,1.089688777923584,496739600
2005-05-04,1.2896430492401123,1.3285709619522095,1.2892860174179077,1.1179770231246948,448176400
2005-05-05,1.3303569555282593,1.3310710191726685,1.3025000095367432,1.1038334369659424,387366000
2005-05-06,1.3174999952316284,1.3332140445709229,1.3139289617538452,1.1206856966018677,326247600
2005-05-09,1.3314290046691895,1.337499976158142,1.3125,1.1125601530075073,355695200
2005-05-10,1.3125,1.3303569555282593,1.2975000143051147,1.0960087776184082,440263600
2005-05-11,1.2571430206298828,1.2739289999008179,1.1825000047683716,1.0716333389282227,2041981200
2005-05-12,1.2649999856948853,1.271070957183838,1.214285969734192,1.0270946025848389,970242000
2005-05-13,1.2214289903640747,1.258213996887207,1.2167860269546509,1.0463545322418213,702713200
2005-05-16,1.2342859506607056,1.274999976158142,1.233214020729065,1.0698273181915283,474294800
2005-05-17,1.2549999952316284,1.2664289474487305,1.2335710525512695,1.0641093254089355,588344400
2005-05-18,1.2660709619522095,1.3414289951324463,1.2496429681777954,1.0785542726516724,636722800
2005-05-19,1.2778569459915161,1.3457139730453491,1.2778569459915161,1.1300146579742432,793161600
2005-05-20,1.3303569555282593,1.344642996788025,1.3282140493392944,1.1300146579742432,452650800
2005-05-23,1.3517860174179077,1.4249999523162842,1.3517860174179077,1.1965214014053345,1042574400
2005-05-24,1.4089289903640747,1.4282139539718628,1.3939290046691895,1.1947157382965088,593460000
2005-05-25,1.410714030265808,1.426785945892334,1.4042860269546509,1.1971231698989868,396006800
2005-05-26,1.426429033279419,1.4621429443359375,1.426429033279419,1.2260133028030396,525520800
2005-05-27,1.451429009437561,1.456786036491394,1.4289289712905884,1.2205958366394043,316008000
2005-05-31,1.4521429538726807,1.4550000429153442,1.4135710000991821,1.1965214014053345,404205200
2005-06-01,1.4246430397033691,1.4557139873504639,1.423570990562439,1.2127721309661865,453812800
2005-06-02,1.4303569793701172,1.440000057220459,1.4142860174179077,1.2049472332000732,373973600
2005-06-03,1.3628569841384888,1.377856969833374,1.3489290475845337,1.150778889656067,956869200
2005-06-06,1.3689290285110474,1.3796429634094238,1.3414289951324463,1.1411494016647339,811966400
2005-06-07,1.342857003211975,1.347499966621399,1.301785945892334,1.09961998462677,745264800
2005-06-08,1.3082139492034912,1.3303569555282593,1.3060710430145264,1.1110551357269287,404006400
2005-06-09,1.3214290142059326,1.3550000190734863,1.315000057220459,1.133023738861084,390255600
2005-06-10,1.3357139825820923,1.3357139825820923,1.2685710191726685,1.077651858329773,678932800
2005-06-13,1.2817859649658203,1.3075000047683716,1.2792860269546509,1.0803605318069458,435772400
2005-06-14,1.2828569412231445,1.2910710573196411,1.276785969734192,1.0833696126937866,347846800
2005-06-15,1.3167860507965088,1.332142949104309,1.2964290380477905,1.1173748970031738,563343200
2005-06-16,1.3282140493392944,1.3600000143051147,1.315000057220459,1.1429553031921387,547674400
